,traveller_unique_ID,Passage_unique_ID,passage_timestamp,air_mode,referral_to_secondary_ind,location_code,loc_encode,last_90d_air_passage_count,last_90d_referral_count,last_90d_location_count
321,J,14083,2014-05-02T21:31:29Z,False,0,L1,0,0.0,0.0,6.0
322,J,14084,2014-05-02T22:37:50Z,False,0,L1,0,0.0,0.0,6.0
323,G,14085,2014-05-02T23:18:33Z,False,0,L1,0,0.0,0.0,6.0
324,E,14086,2014-05-03T00:31:07Z,True,0,L4,3,16.0,0.0,4.0
325,G,14087,2014-05-03T01:08:40Z,False,0,L2,1,0.0,0.0,6.0
326,D,14088,2014-05-03T07:48:15Z,True,0,L1,0,22.0,0.0,6.0
327,B,14089,2014-05-03T09:47:36Z,True,1,L5,4,19.0,18.0,4.0
328,F,14090,2014-05-03T15:12:51Z,False,0,L3,2,0.0,0.0,6.0
329,G,14091,2014-05-03T21:28:47Z,False,0,L3,2,0.0,0.0,6.0
330,G,14092,2014-05-03T23:36:26Z,False,0,L2,1,0.0,0.0,6.0
331,F,14093,2014-05-04T01:03:40Z,False,0,L1,0,0.0,0.0,6.0
332,G,14094,2014-05-04T01:11:42Z,False,0,L1,0,0.0,0.0,6.0
333,D,14095,2014-05-04T07:47:36Z,True,0,L1,0,23.0,0.0,6.0
334,F,14096,2014-05-04T15:01:44Z,False,0,L3,2,0.0,0.0,6.0
335,C,14097,2014-05-04T16:49:12Z,False,0,L4,3,0.0,0.0,1.0
336,B,14098,2014-05-04T18:58:44Z,True,1,L4,3,20.0,19.0,5.0
337,E,14099,2014-05-05T02:08:27Z,True,0,L1,0,17.0,0.0,4.0
338,J,14100,2014-05-05T09:24:44Z,False,0,L5,4,0.0,0.0,6.0
339,G,14101,2014-05-05T09:32:02Z,False,0,L1,0,0.0,0.0,6.0
340,J,14102,2014-05-05T10:31:33Z,False,0,L4,3,0.0,0.0,6.0
341,J,14103,2014-05-05T11:34:29Z,False,0,L1,0,0.0,0.0,6.0
342,J,14104,2014-05-05T13:40:49Z,False,0,L5,4,0.0,0.0,6.0
343,G,14105,2014-05-05T13:48:49Z,False,0,L1,0,0.0,0.0,6.0
344,F,14106,2014-05-05T14:51:44Z,False,0,L1,0,0.0,0.0,6.0
345,G,14107,2014-05-05T18:05:58Z,False,0,L1,0,0.0,0.0,6.0
346,E,14108,2014-05-05T19:48:55Z,True,0,L2,1,18.0,0.0,4.0
347,J,14109,2014-05-05T21:40:36Z,False,0,L1,0,0.0,0.0,6.0
348,F,14110,2014-05-05T21:52:04Z,False,0,L5,4,0.0,0.0,6.0
349,F,14111,2014-05-05T23:06:41Z,False,0,L2,1,0.0,0.0,6.0
350,G,14112,2014-05-06T00:13:28Z,False,0,L4,3,0.0,0.0,6.0
351,H,14113,2014-05-06T01:40:46Z,False,0,L4,3,0.0,0.0,0.0
352,J,14114,2014-05-06T02:37:42Z,False,0,L1,0,0.0,0.0,6.0
353,D,14115,2014-05-06T03:48:31Z,True,0,L1,0,24.0,0.0,6.0
354,B,14116,2014-05-06T13:47:54Z,True,1,L3,2,21.0,20.0,5.0
355,F,14117,2014-05-06T14:51:30Z,False,0,L4,3,0.0,0.0,6.0
356,I,14118,2014-05-06T15:11:21Z,False,0,L3,2,0.0,0.0,6.0
357,J,14119,2014-05-06T19:38:25Z,False,0,L2,1,0.0,0.0,6.0
358,G,14120,2014-05-06T19:52:23Z,False,0,L4,3,0.0,0.0,6.0
359,I,14121,2014-05-06T20:26:12Z,False,0,L4,3,0.0,0.0,6.0
360,F,14122,2014-05-06T21:46:22Z,False,0,L4,3,0.0,0.0,6.0
361,J,14123,2014-05-06T22:07:50Z,False,0,L3,2,0.0,0.0,6.0
362,E,14124,2014-05-06T22:37:10Z,True,0,L1,0,19.0,0.0,5.0
363,B,14125,2014-05-06T22:41:52Z,True,1,L6,5,22.0,21.0,5.0
364,G,14126,2014-05-06T22:57:31Z,False,0,L3,2,0.0,0.0,6.0
365,H,14127,2014-05-06T23:39:33Z,False,0,L4,3,0.0,0.0,1.0
366,F,14128,2014-05-07T00:16:08Z,False,0,L3,2,0.0,0.0,6.0
367,H,14129,2014-05-07T01:18:39Z,False,0,L2,1,0.0,0.0,1.0
368,G,14130,2014-05-07T01:38:57Z,False,0,L1,0,0.0,0.0,6.0
369,D,14131,2014-05-07T03:51:15Z,True,0,L1,0,25.0,0.0,6.0
370,J,14132,2014-05-07T12:28:47Z,False,0,L1,0,0.0,0.0,6.0
371,J,14133,2014-05-07T13:52:27Z,False,0,L1,0,0.0,0.0,6.0
372,I,14134,2014-05-07T15:25:41Z,False,0,L5,4,0.0,0.0,6.0
373,H,14135,2014-05-07T17:25:35Z,False,0,L1,0,0.0,0.0,2.0
374,H,14136,2014-05-07T17:47:08Z,False,0,L3,2,0.0,0.0,3.0
375,G,14137,2014-05-07T19:41:59Z,False,0,L6,5,0.0,0.0,6.0
376,J,14138,2014-05-07T21:32:55Z,False,0,L1,0,0.0,0.0,6.0
377,G,14139,2014-05-07T21:38:48Z,False,0,L1,0,0.0,0.0,6.0
378,J,14140,2014-05-07T22:45:24Z,False,0,L1,0,0.0,0.0,6.0
379,H,14141,2014-05-07T22:45:57Z,False,0,L5,4,0.0,0.0,4.0
380,G,14142,2014-05-08T02:07:43Z,False,0,L4,3,0.0,0.0,6.0
381,G,14143,2014-05-08T13:54:19Z,False,0,L4,3,0.0,0.0,6.0
382,F,14144,2014-05-08T14:52:57Z,False,0,L1,0,0.0,0.0,6.0
383,I,14145,2014-05-08T15:23:37Z,False,0,L1,0,0.0,0.0,6.0
384,J,14146,2014-05-08T17:22:04Z,False,0,L4,3,0.0,0.0,6.0
385,F,14147,2014-05-08T19:02:46Z,False,0,L5,4,0.0,0.0,6.0
386,E,14148,2014-05-08T19:20:14Z,True,0,L1,0,20.0,0.0,5.0
387,J,14149,2014-05-08T20:53:09Z,False,0,L6,5,0.0,0.0,6.0
388,G,14150,2014-05-08T21:05:20Z,False,0,L1,0,0.0,0.0,6.0
389,I,14151,2014-05-08T21:16:27Z,False,0,L1,0,0.0,0.0,6.0
390,F,14152,2014-05-08T21:41:21Z,False,0,L2,1,0.0,0.0,6.0
391,F,14153,2014-05-08T23:23:19Z,False,0,L4,3,0.0,0.0,6.0
392,G,14154,2014-05-08T23:46:42Z,False,0,L3,2,0.0,0.0,6.0
393,I,14155,2014-05-09T00:55:42Z,False,0,L1,0,0.0,0.0,6.0
394,B,14156,2014-05-09T01:11:54Z,True,1,L3,2,23.0,22.0,6.0
395,F,14157,2014-05-09T01:38:43Z,False,0,L4,3,0.0,0.0,6.0
396,H,14158,2014-05-09T01:40:21Z,False,0,L6,5,0.0,0.0,5.0
397,G,14159,2014-05-09T01:47:27Z,False,0,L2,1,0.0,0.0,6.0
398,D,14160,2014-05-09T08:00:11Z,True,0,L4,3,26.0,0.0,6.0
399,J,14161,2014-05-09T12:26:28Z,False,0,L1,0,0.0,0.0,6.0
400,G,14162,2014-05-09T12:28:16Z,False,0,L1,0,0.0,0.0,6.0
401,J,14163,2014-05-09T13:40:53Z,False,0,L4,3,0.0,0.0,6.0
402,F,14164,2014-05-09T14:54:30Z,False,0,L3,2,0.0,0.0,6.0
403,I,14165,2014-05-09T15:08:11Z,False,0,L4,3,0.0,0.0,6.0
404,G,14166,2014-05-09T15:31:05Z,False,0,L2,1,0.0,0.0,6.0
405,B,14167,2014-05-09T16:27:35Z,True,1,L1,0,24.0,23.0,6.0
406,H,14168,2014-05-09T18:50:32Z,False,0,L6,5,0.0,0.0,6.0
407,F,14169,2014-05-09T21:47:04Z,False,0,L1,0,0.0,0.0,6.0
408,G,14170,2014-05-09T22:08:01Z,False,0,L1,0,0.0,0.0,6.0
409,F,14171,2014-05-09T23:13:20Z,False,0,L1,0,0.0,0.0,6.0
410,J,14172,2014-05-09T23:14:36Z,False,0,L1,0,0.0,0.0,6.0
411,G,14173,2014-05-10T00:41:21Z,False,0,L4,3,0.0,0.0,6.0
412,H,14174,2014-05-10T01:48:32Z,False,0,L1,0,0.0,0.0,6.0
413,G,14175,2014-05-10T02:52:28Z,False,0,L3,2,0.0,0.0,6.0
414,E,14176,2014-05-10T06:50:49Z,True,0,L1,0,21.0,0.0,5.0
415,D,14177,2014-05-10T07:47:42Z,True,0,L1,0,27.0,0.0,6.0
416,F,14178,2014-05-10T15:20:08Z,False,0,L1,0,0.0,0.0,6.0
417,I,14179,2014-05-10T15:56:40Z,False,0,L5,4,0.0,0.0,6.0
418,G,14180,2014-05-10T20:44:21Z,False,0,L4,3,0.0,0.0,6.0
419,F,14181,2014-05-10T21:05:33Z,False,0,L1,0,0.0,0.0,6.0
420,J,14182,2014-05-10T21:27:26Z,False,0,L1,0,0.0,0.0,6.0
421,H,14183,2014-05-10T22:52:54Z,False,0,L4,3,0.0,0.0,6.0
422,F,14184,2014-05-10T23:05:14Z,False,0,L6,5,0.0,0.0,6.0
423,F,14185,2014-05-11T01:39:53Z,False,0,L5,4,0.0,0.0,6.0
424,H,14186,2014-05-11T01:51:07Z,False,0,L4,3,0.0,0.0,6.0
425,I,14187,2014-05-11T18:06:00Z,False,0,L1,0,0.0,0.0,6.0
426,E,14188,2014-05-11T22:19:31Z,True,0,L4,3,22.0,0.0,5.0
427,F,14189,2014-05-12T15:02:26Z,False,0,L1,0,0.0,0.0,6.0
428,I,14190,2014-05-12T15:16:57Z,False,0,L3,2,0.0,0.0,6.0
429,G,14191,2014-05-12T17:22:01Z,False,0,L4,3,0.0,0.0,6.0
430,H,14192,2014-05-12T18:46:19Z,False,0,L4,3,0.0,0.0,6.0
431,G,14193,2014-05-12T19:51:38Z,False,0,L4,3,0.0,0.0,6.0
432,I,14194,2014-05-12T21:13:34Z,False,0,L4,3,0.0,0.0,6.0
433,G,14195,2014-05-12T22:00:56Z,False,0,L1,0,0.0,0.0,6.0
434,H,14196,2014-05-12T22:57:24Z,False,0,L2,1,0.0,0.0,6.0
435,F,14197,2014-05-12T23:05:35Z,False,0,L1,0,0.0,0.0,6.0
436,G,14198,2014-05-13T00:47:57Z,False,0,L4,3,0.0,0.0,6.0
437,I,14199,2014-05-13T01:07:12Z,False,0,L1,0,0.0,0.0,6.0
438,G,14200,2014-05-13T02:23:58Z,False,0,L1,0,0.0,0.0,6.0
439,D,14201,2014-05-13T03:47:51Z,True,0,L4,3,28.0,0.0,6.0
440,J,14202,2014-05-13T12:26:18Z,False,0,L3,2,0.0,0.0,6.0
441,J,14203,2014-05-13T13:40:55Z,False,0,L2,1,0.0,0.0,6.0
442,F,14204,2014-05-13T14:56:20Z,False,0,L1,0,0.0,0.0,6.0
443,I,14205,2014-05-13T15:21:11Z,False,0,L5,4,0.0,0.0,6.0
444,G,14206,2014-05-13T16:10:26Z,False,0,L1,0,0.0,0.0,6.0
445,B,14207,2014-05-13T17:07:37Z,True,1,L4,3,25.0,24.0,6.0
446,F,14208,2014-05-13T17:37:16Z,False,0,L1,0,0.0,0.0,6.0
447,H,14209,2014-05-13T19:25:06Z,False,0,L5,4,0.0,0.0,6.0
448,G,14210,2014-05-13T19:38:27Z,False,0,L3,2,0.0,0.0,6.0
449,F,14211,2014-05-13T19:51:19Z,False,0,L1,0,0.0,0.0,6.0
450,I,14212,2014-05-13T20:33:24Z,False,0,L4,3,0.0,0.0,6.0
451,J,14213,2014-05-13T21:32:58Z,False,0,L1,0,0.0,0.0,6.0
452,G,14214,2014-05-13T22:44:14Z,False,0,L3,2,0.0,0.0,6.0
453,J,14215,2014-05-13T22:49:48Z,False,0,L3,2,0.0,0.0,6.0
454,G,14216,2014-05-14T00:38:27Z,False,0,L4,3,0.0,0.0,6.0
455,H,14217,2014-05-14T00:52:55Z,False,0,L1,0,0.0,0.0,6.0
456,F,14218,2014-05-14T01:28:03Z,False,0,L1,0,0.0,0.0,6.0
457,D,14219,2014-05-14T07:47:56Z,True,0,L3,2,29.0,0.0,6.0
458,G,14220,2014-05-14T14:02:10Z,False,0,L2,1,0.0,0.0,6.0
459,F,14221,2014-05-14T14:52:08Z,False,0,L5,4,0.0,0.0,6.0
460,I,14222,2014-05-14T15:17:49Z,False,0,L1,0,0.0,0.0,6.0
461,J,14223,2014-05-14T15:53:28Z,False,0,L1,0,0.0,0.0,6.0
462,I,14224,2014-05-14T17:59:06Z,False,0,L5,4,0.0,0.0,6.0
463,G,14225,2014-05-14T18:28:47Z,False,0,L1,0,0.0,0.0,6.0
464,F,14226,2014-05-14T18:51:45Z,False,0,L1,0,0.0,0.0,6.0
465,G,14227,2014-05-14T20:28:02Z,False,0,L3,2,0.0,0.0,6.0
466,F,14228,2014-05-14T21:48:11Z,False,0,L1,0,0.0,0.0,6.0
467,F,14229,2014-05-14T22:38:08Z,False,0,L1,0,0.0,0.0,6.0
468,E,14230,2014-05-14T23:49:06Z,True,0,L1,0,23.0,0.0,5.0
469,J,14231,2014-05-14T23:59:27Z,False,0,L2,1,0.0,0.0,6.0
470,F,14232,2014-05-15T00:12:06Z,False,0,L1,0,0.0,0.0,6.0
471,I,14233,2014-05-15T00:25:06Z,False,0,L1,0,0.0,0.0,6.0
472,G,14234,2014-05-15T01:21:16Z,False,0,L2,1,0.0,0.0,6.0
473,J,14235,2014-05-15T12:30:06Z,False,0,L2,1,0.0,0.0,6.0
474,J,14236,2014-05-15T13:46:22Z,False,0,L4,3,0.0,0.0,6.0
475,F,14237,2014-05-15T14:57:16Z,False,0,L4,3,0.0,0.0,6.0
476,I,14238,2014-05-15T15:16:52Z,False,0,L4,3,0.0,0.0,6.0
477,J,14239,2014-05-15T16:12:41Z,False,0,L2,1,0.0,0.0,6.0
478,G,14240,2014-05-15T16:29:34Z,False,0,L1,0,0.0,0.0,6.0
479,G,14241,2014-05-15T20:35:36Z,False,0,L5,4,0.0,0.0,6.0
480,I,14242,2014-05-15T21:17:17Z,False,0,L1,0,0.0,0.0,6.0
481,J,14243,2014-05-15T21:32:38Z,False,0,L4,3,0.0,0.0,6.0
482,F,14244,2014-05-15T21:35:22Z,False,0,L5,4,0.0,0.0,6.0
483,J,14245,2014-05-15T22:37:36Z,False,0,L1,0,0.0,0.0,6.0
484,F,14246,2014-05-15T23:29:16Z,False,0,L2,1,0.0,0.0,6.0
485,E,14247,2014-05-15T23:43:34Z,True,0,L4,3,24.0,0.0,5.0
486,I,14248,2014-05-16T00:22:06Z,False,0,L2,1,0.0,0.0,6.0
487,H,14249,2014-05-16T00:57:10Z,False,0,L1,0,0.0,0.0,6.0
488,G,14250,2014-05-16T02:27:42Z,False,0,L1,0,0.0,0.0,6.0
489,G,14251,2014-05-16T04:46:09Z,False,0,L1,0,0.0,0.0,6.0
490,D,14252,2014-05-16T07:47:06Z,True,0,L6,5,30.0,0.0,6.0
491,G,14253,2014-05-16T15:41:56Z,False,0,L4,3,0.0,0.0,6.0
492,F,14254,2014-05-16T18:54:45Z,False,0,L5,4,0.0,0.0,6.0
493,I,14255,2014-05-16T19:13:38Z,False,0,L4,3,0.0,0.0,6.0
494,F,14256,2014-05-16T20:13:21Z,False,0,L4,3,0.0,0.0,6.0
495,H,14257,2014-05-16T21:17:01Z,False,0,L1,0,0.0,0.0,6.0
496,G,14258,2014-05-16T23:22:41Z,False,0,L5,4,0.0,0.0,6.0
497,F,14259,2014-05-17T00:02:17Z,False,0,L1,0,0.0,0.0,6.0
498,F,14260,2014-05-17T02:46:39Z,False,0,L1,0,0.0,0.0,6.0
499,D,14261,2014-05-17T07:45:57Z,True,0,L1,0,31.0,0.0,6.0
500,E,14262,2014-05-17T14:48:21Z,True,0,L1,0,25.0,0.0,5.0
501,F,14263,2014-05-17T19:38:15Z,False,0,L1,0,0.0,0.0,6.0
502,F,14264,2014-05-18T01:06:24Z,False,0,L4,3,0.0,0.0,6.0
503,B,14265,2014-05-18T02:19:23Z,True,1,L5,4,26.0,25.0,6.0
504,D,14266,2014-05-18T07:51:42Z,True,0,L1,0,32.0,0.0,6.0
505,F,14267,2014-05-18T18:06:59Z,False,0,L2,1,0.0,0.0,6.0
506,H,14268,2014-05-18T19:47:08Z,False,0,L4,3,0.0,0.0,6.0
507,H,14269,2014-05-19T00:30:02Z,False,0,L1,0,0.0,0.0,6.0
508,J,14270,2014-05-19T09:34:53Z,False,0,L2,1,0.0,0.0,6.0
509,J,14271,2014-05-19T10:40:26Z,False,0,L1,0,0.0,0.0,6.0
510,J,14272,2014-05-19T11:42:29Z,False,0,L1,0,0.0,0.0,6.0
511,G,14273,2014-05-19T13:03:24Z,False,0,L5,4,0.0,0.0,6.0
512,J,14274,2014-05-19T13:41:42Z,False,0,L1,0,0.0,0.0,6.0
513,D,14275,2014-05-19T15:59:31Z,True,0,L1,0,33.0,0.0,6.0
514,J,14276,2014-05-19T21:42:30Z,False,0,L4,3,0.0,0.0,6.0
515,F,14277,2014-05-19T22:36:12Z,False,0,L1,0,0.0,0.0,6.0
516,J,14278,2014-05-19T23:12:02Z,False,0,L1,0,0.0,0.0,6.0
517,G,14279,2014-05-20T00:21:34Z,False,0,L1,0,0.0,0.0,6.0
518,H,14280,2014-05-20T00:39:59Z,False,0,L1,0,0.0,0.0,6.0
519,B,14281,2014-05-20T02:41:56Z,True,1,L4,3,27.0,26.0,6.0
520,D,14282,2014-05-20T03:46:40Z,True,0,L5,4,34.0,0.0,6.0
521,F,14283,2014-05-20T04:10:56Z,False,0,L2,1,0.0,0.0,6.0
522,G,14284,2014-05-20T12:31:46Z,False,0,L5,4,0.0,0.0,6.0
523,G,14285,2014-05-20T14:30:49Z,False,0,L1,0,0.0,0.0,6.0
524,F,14286,2014-05-20T14:52:55Z,False,0,L3,2,0.0,0.0,6.0
525,I,14287,2014-05-20T15:14:34Z,False,0,L3,2,0.0,0.0,6.0
526,J,14288,2014-05-20T16:33:40Z,False,0,L1,0,0.0,0.0,6.0
527,G,14289,2014-05-20T17:19:59Z,False,0,L2,1,0.0,0.0,6.0
528,E,14290,2014-05-20T19:30:56Z,True,0,L4,3,26.0,0.0,5.0
529,G,14291,2014-05-20T20:10:06Z,False,0,L1,0,0.0,0.0,6.0
530,J,14292,2014-05-20T21:27:45Z,False,0,L5,4,0.0,0.0,6.0
531,F,14293,2014-05-20T21:45:46Z,False,0,L1,0,0.0,0.0,6.0
532,I,14294,2014-05-20T23:25:41Z,False,0,L5,4,0.0,0.0,6.0
533,F,14295,2014-05-21T00:21:18Z,False,0,L3,2,0.0,0.0,6.0
534,G,14296,2014-05-21T00:50:42Z,False,0,L4,3,0.0,0.0,6.0
535,D,14297,2014-05-21T03:47:41Z,True,0,L1,0,35.0,0.0,6.0
536,F,14298,2014-05-21T04:01:35Z,False,0,L1,0,0.0,0.0,6.0
537,J,14299,2014-05-21T12:23:53Z,False,0,L4,3,0.0,0.0,6.0
538,J,14300,2014-05-21T13:53:16Z,False,0,L4,3,0.0,0.0,6.0
539,F,14301,2014-05-21T14:57:01Z,False,0,L1,0,0.0,0.0,6.0
540,I,14302,2014-05-21T15:29:28Z,False,0,L3,2,0.0,0.0,6.0
541,G,14303,2014-05-21T15:46:47Z,False,0,L6,5,0.0,0.0,6.0
542,G,14304,2014-05-21T18:13:52Z,False,0,L4,3,0.0,0.0,6.0
543,D,14305,2014-05-21T18:49:13Z,True,0,L1,0,36.0,0.0,6.0
544,G,14306,2014-05-21T20:32:25Z,False,0,L4,3,0.0,0.0,6.0
545,C,14307,2014-05-21T21:14:37Z,False,0,L5,4,0.0,0.0,1.0
546,F,14308,2014-05-21T21:32:45Z,False,0,L3,2,0.0,0.0,6.0
547,J,14309,2014-05-21T21:35:21Z,False,0,L1,0,0.0,0.0,6.0
548,I,14310,2014-05-21T23:01:08Z,False,0,L1,0,0.0,0.0,6.0
549,E,14311,2014-05-21T23:22:42Z,True,0,L1,0,27.0,0.0,5.0
550,G,14312,2014-05-22T00:40:02Z,False,0,L2,1,0.0,0.0,6.0
551,J,14313,2014-05-22T01:05:26Z,False,0,L1,0,0.0,0.0,6.0
552,G,14314,2014-05-22T13:42:57Z,False,1,L3,2,0.0,0.0,6.0
553,F,14315,2014-05-22T14:55:47Z,False,0,L1,0,0.0,0.0,6.0
554,I,14316,2014-05-22T15:15:23Z,False,0,L1,0,0.0,0.0,6.0
555,F,14317,2014-05-22T17:00:03Z,False,0,L1,0,0.0,0.0,6.0
556,G,14318,2014-05-22T17:34:13Z,False,0,L2,1,0.0,1.0,6.0
557,J,14319,2014-05-22T18:03:14Z,False,0,L1,0,0.0,0.0,6.0
558,E,14320,2014-05-22T19:06:15Z,True,0,L2,1,28.0,0.0,5.0
559,H,14321,2014-05-22T19:19:24Z,False,0,L5,4,0.0,0.0,6.0
560,G,14322,2014-05-22T19:50:08Z,False,0,L5,4,0.0,1.0,6.0
561,C,14323,2014-05-22T21:00:35Z,False,0,L1,0,0.0,0.0,2.0
562,F,14324,2014-05-22T21:07:23Z,False,0,L1,0,0.0,0.0,6.0
563,I,14325,2014-05-22T21:28:34Z,False,0,L1,0,0.0,0.0,6.0
564,G,14326,2014-05-22T22:12:40Z,False,0,L1,0,0.0,1.0,6.0
565,H,14327,2014-05-22T22:35:00Z,False,0,L1,0,0.0,0.0,6.0
566,F,14328,2014-05-22T23:35:47Z,False,0,L3,2,0.0,0.0,6.0
567,I,14329,2014-05-23T00:11:18Z,False,0,L1,0,0.0,0.0,6.0
568,G,14330,2014-05-23T00:56:48Z,False,0,L4,3,0.0,1.0,6.0
569,F,14331,2014-05-23T03:21:38Z,False,0,L5,4,0.0,0.0,6.0
570,B,14332,2014-05-23T05:04:44Z,True,1,L3,2,28.0,27.0,6.0
571,D,14333,2014-05-23T05:47:47Z,True,0,L1,0,37.0,0.0,6.0
572,J,14334,2014-05-23T12:26:30Z,False,0,L6,5,0.0,0.0,6.0
573,J,14335,2014-05-23T13:45:47Z,False,0,L1,0,0.0,0.0,6.0
574,F,14336,2014-05-23T14:53:02Z,False,0,L1,0,0.0,0.0,6.0
575,F,14337,2014-05-23T20:08:50Z,False,0,L3,2,0.0,0.0,6.0
576,E,14338,2014-05-23T20:43:31Z,True,0,L1,0,29.0,0.0,5.0
577,H,14339,2014-05-23T21:03:45Z,False,0,L1,0,0.0,0.0,6.0
578,J,14340,2014-05-23T21:34:10Z,False,0,L3,2,0.0,0.0,6.0
579,J,14341,2014-05-23T22:38:32Z,False,0,L4,3,0.0,0.0,6.0
580,F,14342,2014-05-24T00:08:57Z,False,0,L1,0,0.0,0.0,6.0
581,B,14343,2014-05-24T01:43:23Z,True,1,L2,1,29.0,28.0,6.0
582,D,14344,2014-05-24T03:52:43Z,True,0,L3,2,38.0,0.0,6.0
583,B,14345,2014-05-24T04:53:03Z,True,1,L3,2,30.0,29.0,6.0
584,C,14346,2014-05-24T15:15:00Z,False,0,L1,0,0.0,0.0,3.0
585,I,14347,2014-05-24T15:52:16Z,False,0,L4,3,0.0,0.0,6.0
586,F,14348,2014-05-24T17:44:19Z,False,0,L6,5,0.0,0.0,6.0
587,F,14349,2014-05-24T23:36:30Z,False,0,L6,5,0.0,0.0,6.0
588,D,14350,2014-05-25T03:53:03Z,True,0,L4,3,39.0,0.0,6.0
589,L,14351,2014-05-25T15:19:37Z,True,0,L3,2,1.0,0.0,1.0
590,H,14352,2014-05-25T15:43:10Z,False,0,L1,0,0.0,0.0,6.0
591,E,14353,2014-05-25T16:04:16Z,True,0,L5,4,30.0,0.0,5.0
592,F,14354,2014-05-25T16:29:13Z,False,0,L4,3,0.0,0.0,6.0
593,H,14355,2014-05-25T18:11:55Z,False,0,L6,5,0.0,0.0,6.0
594,I,14356,2014-05-25T18:16:24Z,False,0,L5,4,0.0,0.0,6.0
595,H,14357,2014-05-25T20:04:51Z,False,0,L4,3,0.0,0.0,6.0
596,C,14358,2014-05-25T20:15:22Z,False,0,L4,3,0.0,0.0,3.0
597,D,14359,2014-05-26T07:21:58Z,True,0,L1,0,40.0,0.0,6.0
598,F,14360,2014-05-26T14:45:40Z,False,0,L1,0,0.0,0.0,6.0
599,I,14361,2014-05-26T15:51:45Z,False,0,L4,3,0.0,0.0,6.0
600,I,14362,2014-05-26T21:38:05Z,False,0,L4,3,0.0,0.0,6.0
601,F,14363,2014-05-26T23:09:08Z,False,0,L1,0,0.0,0.0,6.0
602,I,14364,2014-05-27T01:16:58Z,False,0,L5,4,0.0,0.0,6.0
603,B,14365,2014-05-27T01:20:36Z,True,1,L1,0,31.0,30.0,6.0
604,E,14366,2014-05-27T02:46:17Z,True,0,L4,3,31.0,0.0,6.0
605,D,14367,2014-05-27T03:23:45Z,True,0,L4,3,41.0,0.0,6.0
606,F,14368,2014-05-27T04:06:51Z,False,0,L5,4,0.0,0.0,6.0
607,J,14369,2014-05-27T09:30:37Z,False,0,L1,0,0.0,0.0,6.0
608,J,14370,2014-05-27T10:58:16Z,False,0,L4,3,0.0,0.0,6.0
609,J,14371,2014-05-27T12:13:16Z,False,0,L4,3,0.0,0.0,6.0
610,J,14372,2014-05-27T13:28:15Z,False,0,L4,3,0.0,0.0,6.0
611,F,14373,2014-05-27T14:52:27Z,False,0,L4,3,0.0,0.0,6.0
612,I,14374,2014-05-27T15:51:26Z,False,0,L3,2,0.0,0.0,6.0
613,H,14375,2014-05-27T19:47:16Z,False,0,L1,0,0.0,0.0,6.0
614,I,14376,2014-05-27T19:54:13Z,False,0,L5,4,0.0,0.0,6.0
615,F,14377,2014-05-27T20:33:38Z,False,0,L2,1,0.0,0.0,6.0
616,J,14378,2014-05-27T21:36:10Z,False,0,L1,0,0.0,0.0,6.0
617,C,14379,2014-05-27T22:28:00Z,False,0,L1,0,0.0,0.0,3.0
618,I,14380,2014-05-27T22:28:20Z,False,0,L4,3,0.0,0.0,6.0
619,J,14381,2014-05-27T22:50:40Z,False,0,L1,0,0.0,0.0,6.0
620,H,14382,2014-05-27T22:56:57Z,False,0,L4,3,0.0,0.0,6.0
621,B,14383,2014-05-27T23:14:00Z,True,1,L4,3,32.0,31.0,6.0
622,F,14384,2014-05-28T00:13:13Z,False,0,L1,0,0.0,0.0,6.0
623,H,14385,2014-05-28T01:18:42Z,False,0,L3,2,0.0,0.0,6.0
624,F,14386,2014-05-28T03:30:27Z,False,0,L1,0,0.0,0.0,6.0
625,D,14387,2014-05-28T07:46:39Z,True,0,L3,2,42.0,0.0,6.0
626,J,14388,2014-05-28T12:23:45Z,False,0,L1,0,0.0,0.0,6.0
627,G,14389,2014-05-28T13:29:58Z,False,0,L4,3,0.0,1.0,6.0
628,J,14390,2014-05-28T13:36:47Z,False,0,L3,2,0.0,0.0,6.0
629,H,14391,2014-05-28T14:40:36Z,False,0,L4,3,0.0,0.0,6.0
630,F,14392,2014-05-28T14:51:29Z,False,0,L1,0,0.0,0.0,6.0
631,I,14393,2014-05-28T15:14:51Z,False,0,L1,0,0.0,0.0,6.0
632,G,14394,2014-05-28T16:41:23Z,False,0,L1,0,0.0,1.0,6.0
633,I,14395,2014-05-28T18:03:38Z,False,0,L1,0,0.0,0.0,6.0
634,B,14396,2014-05-28T18:41:12Z,True,1,L4,3,33.0,32.0,6.0
635,F,14397,2014-05-28T21:12:12Z,False,0,L3,2,0.0,0.0,6.0
636,G,14398,2014-05-28T21:13:54Z,False,0,L1,0,0.0,1.0,6.0
637,H,14399,2014-05-28T21:14:07Z,False,0,L4,3,0.0,0.0,6.0
638,C,14400,2014-05-28T21:15:26Z,False,0,L5,4,0.0,0.0,3.0
639,J,14401,2014-05-28T21:38:21Z,False,0,L3,2,0.0,0.0,6.0
640,E,14402,2014-05-28T22:15:16Z,True,0,L1,0,32.0,0.0,6.0
641,G,14403,2014-05-28T22:42:57Z,False,0,L1,0,0.0,1.0,6.0
642,F,14404,2014-05-28T22:44:14Z,False,0,L4,3,0.0,0.0,6.0
643,J,14405,2014-05-28T23:04:11Z,False,0,L5,4,0.0,0.0,6.0
