,traveller_unique_ID,Passage_unique_ID,passage_timestamp,air_mode,referral_to_secondary_ind,location_code,loc_encode,last_90d_air_passage_count,last_90d_referral_count,last_90d_location_count,passage_date,passage_date_month,month
246,J,14008,2014-04-25T22:42:48Z,False,0,L1,0,0.0,0.0,6.0,2014-04-25,4,4 April
247,F,14009,2014-04-26T00:04:20Z,False,0,L1,0,0.0,0.0,6.0,2014-04-26,4,4 April
248,G,14010,2014-04-26T01:29:25Z,False,0,L4,3,0.0,0.0,6.0,2014-04-26,4,4 April
249,B,14011,2014-04-26T03:29:47Z,True,1,L2,1,14.0,13.0,4.0,2014-04-26,4,4 April
250,D,14012,2014-04-26T03:40:32Z,True,0,L1,0,16.0,0.0,6.0,2014-04-26,4,4 April
251,G,14013,2014-04-26T04:15:00Z,False,0,L1,0,0.0,0.0,6.0,2014-04-26,4,4 April
252,F,14014,2014-04-26T14:34:42Z,False,0,L1,0,0.0,0.0,6.0,2014-04-26,4,4 April
253,I,14015,2014-04-26T15:35:35Z,False,0,L4,3,0.0,0.0,5.0,2014-04-26,4,4 April
254,G,14016,2014-04-26T17:47:06Z,False,0,L1,0,0.0,0.0,6.0,2014-04-26,4,4 April
255,I,14017,2014-04-26T19:32:25Z,False,0,L5,4,0.0,0.0,5.0,2014-04-26,4,4 April
256,D,14018,2014-04-27T00:43:23Z,True,0,L1,0,17.0,0.0,6.0,2014-04-27,4,4 April
257,B,14019,2014-04-27T00:57:20Z,True,1,L4,3,15.0,14.0,4.0,2014-04-27,4,4 April
258,I,14020,2014-04-27T02:43:09Z,False,0,L4,3,0.0,0.0,5.0,2014-04-27,4,4 April
259,I,14021,2014-04-27T17:39:16Z,False,0,L3,2,0.0,0.0,5.0,2014-04-27,4,4 April
260,J,14022,2014-04-27T18:49:25Z,False,0,L3,2,0.0,0.0,6.0,2014-04-27,4,4 April
261,F,14023,2014-04-27T19:16:57Z,False,0,L1,0,0.0,0.0,6.0,2014-04-27,4,4 April
262,I,14024,2014-04-27T22:05:49Z,False,0,L1,0,0.0,0.0,5.0,2014-04-27,4,4 April
263,F,14025,2014-04-27T23:53:08Z,False,0,L2,1,0.0,0.0,6.0,2014-04-27,4,4 April
264,D,14026,2014-04-28T03:15:45Z,True,0,L4,3,18.0,0.0,6.0,2014-04-28,4,4 April
265,J,14027,2014-04-28T03:40:19Z,False,0,L1,0,0.0,0.0,6.0,2014-04-28,4,4 April
266,J,14028,2014-04-28T09:29:35Z,False,0,L2,1,0.0,0.0,6.0,2014-04-28,4,4 April
267,J,14029,2014-04-28T10:38:30Z,False,0,L1,0,0.0,0.0,6.0,2014-04-28,4,4 April
268,J,14030,2014-04-28T11:38:28Z,False,0,L2,1,0.0,0.0,6.0,2014-04-28,4,4 April
269,J,14031,2014-04-28T13:42:46Z,False,0,L2,1,0.0,0.0,6.0,2014-04-28,4,4 April
270,G,14032,2014-04-28T14:46:53Z,False,0,L1,0,0.0,0.0,6.0,2014-04-28,4,4 April
271,F,14033,2014-04-28T14:50:23Z,False,0,L5,4,0.0,0.0,6.0,2014-04-28,4,4 April
272,I,14034,2014-04-28T15:17:45Z,False,0,L4,3,0.0,0.0,5.0,2014-04-28,4,4 April
273,B,14035,2014-04-28T16:34:06Z,True,1,L1,0,16.0,15.0,4.0,2014-04-28,4,4 April
274,G,14036,2014-04-28T20:46:28Z,False,0,L2,1,0.0,0.0,6.0,2014-04-28,4,4 April
275,E,14037,2014-04-28T21:07:54Z,True,0,L1,0,14.0,0.0,4.0,2014-04-28,4,4 April
276,J,14038,2014-04-28T21:33:05Z,False,0,L1,0,0.0,0.0,6.0,2014-04-28,4,4 April
277,I,14039,2014-04-28T21:47:09Z,False,0,L4,3,0.0,0.0,5.0,2014-04-28,4,4 April
278,F,14040,2014-04-28T23:12:31Z,False,0,L4,3,0.0,0.0,6.0,2014-04-28,4,4 April
279,G,14041,2014-04-28T23:16:18Z,False,0,L1,0,0.0,0.0,6.0,2014-04-28,4,4 April
280,B,14042,2014-04-28T23:32:22Z,True,1,L4,3,17.0,16.0,4.0,2014-04-28,4,4 April
281,J,14043,2014-04-29T00:31:09Z,False,0,L1,0,0.0,0.0,6.0,2014-04-29,4,4 April
282,G,14044,2014-04-29T01:22:07Z,False,0,L1,0,0.0,0.0,6.0,2014-04-29,4,4 April
283,I,14045,2014-04-29T01:27:45Z,False,0,L6,5,0.0,0.0,5.0,2014-04-29,4,4 April
284,D,14046,2014-04-29T07:49:28Z,True,0,L1,0,19.0,0.0,6.0,2014-04-29,4,4 April
285,G,14047,2014-04-29T13:45:51Z,False,0,L1,0,0.0,0.0,6.0,2014-04-29,4,4 April
286,F,14048,2014-04-29T14:46:28Z,False,0,L4,3,0.0,0.0,6.0,2014-04-29,4,4 April
287,I,14049,2014-04-29T15:18:25Z,False,0,L1,0,0.0,0.0,6.0,2014-04-29,4,4 April
288,F,14050,2014-04-29T19:24:15Z,False,0,L1,0,0.0,0.0,6.0,2014-04-29,4,4 April
289,F,14051,2014-04-29T21:32:07Z,False,0,L1,0,0.0,0.0,6.0,2014-04-29,4,4 April
290,I,14052,2014-04-29T22:17:33Z,False,0,L2,1,0.0,0.0,6.0,2014-04-29,4,4 April
291,E,14053,2014-04-29T23:05:56Z,True,0,L3,2,15.0,0.0,4.0,2014-04-29,4,4 April
292,G,14054,2014-04-29T23:44:21Z,False,0,L1,0,0.0,0.0,6.0,2014-04-29,4,4 April
293,F,14055,2014-04-30T00:13:49Z,False,0,L1,0,0.0,0.0,6.0,2014-04-30,4,4 April
294,B,14056,2014-04-30T02:13:15Z,True,1,L1,0,18.0,17.0,4.0,2014-04-30,4,4 April
295,J,14057,2014-04-30T12:30:25Z,False,0,L1,0,0.0,0.0,6.0,2014-04-30,4,4 April
296,G,14058,2014-04-30T13:30:46Z,False,0,L5,4,0.0,0.0,6.0,2014-04-30,4,4 April
297,J,14059,2014-04-30T14:14:15Z,False,0,L4,3,0.0,0.0,6.0,2014-04-30,4,4 April
298,F,14060,2014-04-30T14:55:00Z,False,0,L1,0,0.0,0.0,6.0,2014-04-30,4,4 April
299,G,14061,2014-04-30T15:21:56Z,False,0,L1,0,0.0,0.0,6.0,2014-04-30,4,4 April
300,I,14062,2014-04-30T17:03:49Z,False,0,L4,3,0.0,0.0,6.0,2014-04-30,4,4 April
301,G,14063,2014-04-30T17:51:45Z,False,0,L4,3,0.0,0.0,6.0,2014-04-30,4,4 April
302,J,14064,2014-04-30T21:32:02Z,False,0,L1,0,0.0,0.0,6.0,2014-04-30,4,4 April
303,F,14065,2014-04-30T21:50:20Z,False,0,L1,0,0.0,0.0,6.0,2014-04-30,4,4 April
304,J,14066,2014-04-30T22:44:10Z,False,0,L2,1,0.0,0.0,6.0,2014-04-30,4,4 April
305,G,14067,2014-05-01T00:29:49Z,False,0,L2,1,0.0,0.0,6.0,2014-05-01,5,5 May
306,D,14068,2014-05-01T07:53:57Z,True,0,L1,0,20.0,0.0,6.0,2014-05-01,5,5 May
307,F,14069,2014-05-01T14:46:35Z,False,0,L1,0,0.0,0.0,6.0,2014-05-01,5,5 May
308,G,14070,2014-05-01T16:26:47Z,False,0,L1,0,0.0,0.0,6.0,2014-05-01,5,5 May
309,J,14071,2014-05-01T16:42:28Z,False,0,L1,0,0.0,0.0,6.0,2014-05-01,5,5 May
310,F,14072,2014-05-01T18:51:13Z,False,0,L1,0,0.0,0.0,6.0,2014-05-01,5,5 May
311,G,14073,2014-05-01T21:05:20Z,False,0,L6,5,0.0,0.0,6.0,2014-05-01,5,5 May
312,F,14074,2014-05-01T21:38:00Z,False,0,L4,3,0.0,0.0,6.0,2014-05-01,5,5 May
313,F,14075,2014-05-01T23:05:43Z,False,0,L1,0,0.0,0.0,6.0,2014-05-01,5,5 May
314,G,14076,2014-05-01T23:17:46Z,False,0,L1,0,0.0,0.0,6.0,2014-05-01,5,5 May
315,G,14077,2014-05-02T02:03:29Z,False,0,L2,1,0.0,0.0,6.0,2014-05-02,5,5 May
316,D,14078,2014-05-02T07:45:51Z,True,0,L1,0,21.0,0.0,6.0,2014-05-02,5,5 May
317,J,14079,2014-05-02T12:25:48Z,False,0,L3,2,0.0,0.0,6.0,2014-05-02,5,5 May
318,J,14080,2014-05-02T13:50:08Z,False,0,L2,1,0.0,0.0,6.0,2014-05-02,5,5 May
319,F,14081,2014-05-02T14:50:35Z,False,0,L6,5,0.0,0.0,6.0,2014-05-02,5,5 May
320,G,14082,2014-05-02T20:09:41Z,False,0,L4,3,0.0,0.0,6.0,2014-05-02,5,5 May
321,J,14083,2014-05-02T21:31:29Z,False,0,L1,0,0.0,0.0,6.0,2014-05-02,5,5 May
322,J,14084,2014-05-02T22:37:50Z,False,0,L1,0,0.0,0.0,6.0,2014-05-02,5,5 May
323,G,14085,2014-05-02T23:18:33Z,False,0,L1,0,0.0,0.0,6.0,2014-05-02,5,5 May
324,E,14086,2014-05-03T00:31:07Z,True,0,L4,3,16.0,0.0,4.0,2014-05-03,5,5 May
325,G,14087,2014-05-03T01:08:40Z,False,0,L2,1,0.0,0.0,6.0,2014-05-03,5,5 May
326,D,14088,2014-05-03T07:48:15Z,True,0,L1,0,22.0,0.0,6.0,2014-05-03,5,5 May
327,B,14089,2014-05-03T09:47:36Z,True,1,L5,4,19.0,18.0,4.0,2014-05-03,5,5 May
328,F,14090,2014-05-03T15:12:51Z,False,0,L3,2,0.0,0.0,6.0,2014-05-03,5,5 May
329,G,14091,2014-05-03T21:28:47Z,False,0,L3,2,0.0,0.0,6.0,2014-05-03,5,5 May
330,G,14092,2014-05-03T23:36:26Z,False,0,L2,1,0.0,0.0,6.0,2014-05-03,5,5 May
331,F,14093,2014-05-04T01:03:40Z,False,0,L1,0,0.0,0.0,6.0,2014-05-04,5,5 May
332,G,14094,2014-05-04T01:11:42Z,False,0,L1,0,0.0,0.0,6.0,2014-05-04,5,5 May
333,D,14095,2014-05-04T07:47:36Z,True,0,L1,0,23.0,0.0,6.0,2014-05-04,5,5 May
334,F,14096,2014-05-04T15:01:44Z,False,0,L3,2,0.0,0.0,6.0,2014-05-04,5,5 May
335,C,14097,2014-05-04T16:49:12Z,False,0,L4,3,0.0,0.0,1.0,2014-05-04,5,5 May
336,B,14098,2014-05-04T18:58:44Z,True,1,L4,3,20.0,19.0,5.0,2014-05-04,5,5 May
337,E,14099,2014-05-05T02:08:27Z,True,0,L1,0,17.0,0.0,4.0,2014-05-05,5,5 May
338,J,14100,2014-05-05T09:24:44Z,False,0,L5,4,0.0,0.0,6.0,2014-05-05,5,5 May
339,G,14101,2014-05-05T09:32:02Z,False,0,L1,0,0.0,0.0,6.0,2014-05-05,5,5 May
340,J,14102,2014-05-05T10:31:33Z,False,0,L4,3,0.0,0.0,6.0,2014-05-05,5,5 May
341,J,14103,2014-05-05T11:34:29Z,False,0,L1,0,0.0,0.0,6.0,2014-05-05,5,5 May
342,J,14104,2014-05-05T13:40:49Z,False,0,L5,4,0.0,0.0,6.0,2014-05-05,5,5 May
343,G,14105,2014-05-05T13:48:49Z,False,0,L1,0,0.0,0.0,6.0,2014-05-05,5,5 May
344,F,14106,2014-05-05T14:51:44Z,False,0,L1,0,0.0,0.0,6.0,2014-05-05,5,5 May
345,G,14107,2014-05-05T18:05:58Z,False,0,L1,0,0.0,0.0,6.0,2014-05-05,5,5 May
346,E,14108,2014-05-05T19:48:55Z,True,0,L2,1,18.0,0.0,4.0,2014-05-05,5,5 May
347,J,14109,2014-05-05T21:40:36Z,False,0,L1,0,0.0,0.0,6.0,2014-05-05,5,5 May
348,F,14110,2014-05-05T21:52:04Z,False,0,L5,4,0.0,0.0,6.0,2014-05-05,5,5 May
349,F,14111,2014-05-05T23:06:41Z,False,0,L2,1,0.0,0.0,6.0,2014-05-05,5,5 May
350,G,14112,2014-05-06T00:13:28Z,False,0,L4,3,0.0,0.0,6.0,2014-05-06,5,5 May
351,H,14113,2014-05-06T01:40:46Z,False,0,L4,3,0.0,0.0,0.0,2014-05-06,5,5 May
352,J,14114,2014-05-06T02:37:42Z,False,0,L1,0,0.0,0.0,6.0,2014-05-06,5,5 May
353,D,14115,2014-05-06T03:48:31Z,True,0,L1,0,24.0,0.0,6.0,2014-05-06,5,5 May
354,B,14116,2014-05-06T13:47:54Z,True,1,L3,2,21.0,20.0,5.0,2014-05-06,5,5 May
355,F,14117,2014-05-06T14:51:30Z,False,0,L4,3,0.0,0.0,6.0,2014-05-06,5,5 May
356,I,14118,2014-05-06T15:11:21Z,False,0,L3,2,0.0,0.0,6.0,2014-05-06,5,5 May
357,J,14119,2014-05-06T19:38:25Z,False,0,L2,1,0.0,0.0,6.0,2014-05-06,5,5 May
358,G,14120,2014-05-06T19:52:23Z,False,0,L4,3,0.0,0.0,6.0,2014-05-06,5,5 May
359,I,14121,2014-05-06T20:26:12Z,False,0,L4,3,0.0,0.0,6.0,2014-05-06,5,5 May
360,F,14122,2014-05-06T21:46:22Z,False,0,L4,3,0.0,0.0,6.0,2014-05-06,5,5 May
361,J,14123,2014-05-06T22:07:50Z,False,0,L3,2,0.0,0.0,6.0,2014-05-06,5,5 May
362,E,14124,2014-05-06T22:37:10Z,True,0,L1,0,19.0,0.0,5.0,2014-05-06,5,5 May
363,B,14125,2014-05-06T22:41:52Z,True,1,L6,5,22.0,21.0,5.0,2014-05-06,5,5 May
364,G,14126,2014-05-06T22:57:31Z,False,0,L3,2,0.0,0.0,6.0,2014-05-06,5,5 May
365,H,14127,2014-05-06T23:39:33Z,False,0,L4,3,0.0,0.0,1.0,2014-05-06,5,5 May
366,F,14128,2014-05-07T00:16:08Z,False,0,L3,2,0.0,0.0,6.0,2014-05-07,5,5 May
367,H,14129,2014-05-07T01:18:39Z,False,0,L2,1,0.0,0.0,1.0,2014-05-07,5,5 May
368,G,14130,2014-05-07T01:38:57Z,False,0,L1,0,0.0,0.0,6.0,2014-05-07,5,5 May
369,D,14131,2014-05-07T03:51:15Z,True,0,L1,0,25.0,0.0,6.0,2014-05-07,5,5 May
370,J,14132,2014-05-07T12:28:47Z,False,0,L1,0,0.0,0.0,6.0,2014-05-07,5,5 May
371,J,14133,2014-05-07T13:52:27Z,False,0,L1,0,0.0,0.0,6.0,2014-05-07,5,5 May
372,I,14134,2014-05-07T15:25:41Z,False,0,L5,4,0.0,0.0,6.0,2014-05-07,5,5 May
373,H,14135,2014-05-07T17:25:35Z,False,0,L1,0,0.0,0.0,2.0,2014-05-07,5,5 May
374,H,14136,2014-05-07T17:47:08Z,False,0,L3,2,0.0,0.0,3.0,2014-05-07,5,5 May
375,G,14137,2014-05-07T19:41:59Z,False,0,L6,5,0.0,0.0,6.0,2014-05-07,5,5 May
376,J,14138,2014-05-07T21:32:55Z,False,0,L1,0,0.0,0.0,6.0,2014-05-07,5,5 May
377,G,14139,2014-05-07T21:38:48Z,False,0,L1,0,0.0,0.0,6.0,2014-05-07,5,5 May
378,J,14140,2014-05-07T22:45:24Z,False,0,L1,0,0.0,0.0,6.0,2014-05-07,5,5 May
379,H,14141,2014-05-07T22:45:57Z,False,0,L5,4,0.0,0.0,4.0,2014-05-07,5,5 May
380,G,14142,2014-05-08T02:07:43Z,False,0,L4,3,0.0,0.0,6.0,2014-05-08,5,5 May
381,G,14143,2014-05-08T13:54:19Z,False,0,L4,3,0.0,0.0,6.0,2014-05-08,5,5 May
382,F,14144,2014-05-08T14:52:57Z,False,0,L1,0,0.0,0.0,6.0,2014-05-08,5,5 May
383,I,14145,2014-05-08T15:23:37Z,False,0,L1,0,0.0,0.0,6.0,2014-05-08,5,5 May
384,J,14146,2014-05-08T17:22:04Z,False,0,L4,3,0.0,0.0,6.0,2014-05-08,5,5 May
385,F,14147,2014-05-08T19:02:46Z,False,0,L5,4,0.0,0.0,6.0,2014-05-08,5,5 May
386,E,14148,2014-05-08T19:20:14Z,True,0,L1,0,20.0,0.0,5.0,2014-05-08,5,5 May
387,J,14149,2014-05-08T20:53:09Z,False,0,L6,5,0.0,0.0,6.0,2014-05-08,5,5 May
388,G,14150,2014-05-08T21:05:20Z,False,0,L1,0,0.0,0.0,6.0,2014-05-08,5,5 May
389,I,14151,2014-05-08T21:16:27Z,False,0,L1,0,0.0,0.0,6.0,2014-05-08,5,5 May
390,F,14152,2014-05-08T21:41:21Z,False,0,L2,1,0.0,0.0,6.0,2014-05-08,5,5 May
391,F,14153,2014-05-08T23:23:19Z,False,0,L4,3,0.0,0.0,6.0,2014-05-08,5,5 May
392,G,14154,2014-05-08T23:46:42Z,False,0,L3,2,0.0,0.0,6.0,2014-05-08,5,5 May
393,I,14155,2014-05-09T00:55:42Z,False,0,L1,0,0.0,0.0,6.0,2014-05-09,5,5 May
394,B,14156,2014-05-09T01:11:54Z,True,1,L3,2,23.0,22.0,6.0,2014-05-09,5,5 May
395,F,14157,2014-05-09T01:38:43Z,False,0,L4,3,0.0,0.0,6.0,2014-05-09,5,5 May
396,H,14158,2014-05-09T01:40:21Z,False,0,L6,5,0.0,0.0,5.0,2014-05-09,5,5 May
397,G,14159,2014-05-09T01:47:27Z,False,0,L2,1,0.0,0.0,6.0,2014-05-09,5,5 May
398,D,14160,2014-05-09T08:00:11Z,True,0,L4,3,26.0,0.0,6.0,2014-05-09,5,5 May
399,J,14161,2014-05-09T12:26:28Z,False,0,L1,0,0.0,0.0,6.0,2014-05-09,5,5 May
400,G,14162,2014-05-09T12:28:16Z,False,0,L1,0,0.0,0.0,6.0,2014-05-09,5,5 May
401,J,14163,2014-05-09T13:40:53Z,False,0,L4,3,0.0,0.0,6.0,2014-05-09,5,5 May
402,F,14164,2014-05-09T14:54:30Z,False,0,L3,2,0.0,0.0,6.0,2014-05-09,5,5 May
403,I,14165,2014-05-09T15:08:11Z,False,0,L4,3,0.0,0.0,6.0,2014-05-09,5,5 May
404,G,14166,2014-05-09T15:31:05Z,False,0,L2,1,0.0,0.0,6.0,2014-05-09,5,5 May
405,B,14167,2014-05-09T16:27:35Z,True,1,L1,0,24.0,23.0,6.0,2014-05-09,5,5 May
406,H,14168,2014-05-09T18:50:32Z,False,0,L6,5,0.0,0.0,6.0,2014-05-09,5,5 May
407,F,14169,2014-05-09T21:47:04Z,False,0,L1,0,0.0,0.0,6.0,2014-05-09,5,5 May
408,G,14170,2014-05-09T22:08:01Z,False,0,L1,0,0.0,0.0,6.0,2014-05-09,5,5 May
409,F,14171,2014-05-09T23:13:20Z,False,0,L1,0,0.0,0.0,6.0,2014-05-09,5,5 May
410,J,14172,2014-05-09T23:14:36Z,False,0,L1,0,0.0,0.0,6.0,2014-05-09,5,5 May
411,G,14173,2014-05-10T00:41:21Z,False,0,L4,3,0.0,0.0,6.0,2014-05-10,5,5 May
412,H,14174,2014-05-10T01:48:32Z,False,0,L1,0,0.0,0.0,6.0,2014-05-10,5,5 May
413,G,14175,2014-05-10T02:52:28Z,False,0,L3,2,0.0,0.0,6.0,2014-05-10,5,5 May
414,E,14176,2014-05-10T06:50:49Z,True,0,L1,0,21.0,0.0,5.0,2014-05-10,5,5 May
415,D,14177,2014-05-10T07:47:42Z,True,0,L1,0,27.0,0.0,6.0,2014-05-10,5,5 May
416,F,14178,2014-05-10T15:20:08Z,False,0,L1,0,0.0,0.0,6.0,2014-05-10,5,5 May
417,I,14179,2014-05-10T15:56:40Z,False,0,L5,4,0.0,0.0,6.0,2014-05-10,5,5 May
418,G,14180,2014-05-10T20:44:21Z,False,0,L4,3,0.0,0.0,6.0,2014-05-10,5,5 May
419,F,14181,2014-05-10T21:05:33Z,False,0,L1,0,0.0,0.0,6.0,2014-05-10,5,5 May
420,J,14182,2014-05-10T21:27:26Z,False,0,L1,0,0.0,0.0,6.0,2014-05-10,5,5 May
421,H,14183,2014-05-10T22:52:54Z,False,0,L4,3,0.0,0.0,6.0,2014-05-10,5,5 May
422,F,14184,2014-05-10T23:05:14Z,False,0,L6,5,0.0,0.0,6.0,2014-05-10,5,5 May
423,F,14185,2014-05-11T01:39:53Z,False,0,L5,4,0.0,0.0,6.0,2014-05-11,5,5 May
424,H,14186,2014-05-11T01:51:07Z,False,0,L4,3,0.0,0.0,6.0,2014-05-11,5,5 May
425,I,14187,2014-05-11T18:06:00Z,False,0,L1,0,0.0,0.0,6.0,2014-05-11,5,5 May
426,E,14188,2014-05-11T22:19:31Z,True,0,L4,3,22.0,0.0,5.0,2014-05-11,5,5 May
427,F,14189,2014-05-12T15:02:26Z,False,0,L1,0,0.0,0.0,6.0,2014-05-12,5,5 May
428,I,14190,2014-05-12T15:16:57Z,False,0,L3,2,0.0,0.0,6.0,2014-05-12,5,5 May
429,G,14191,2014-05-12T17:22:01Z,False,0,L4,3,0.0,0.0,6.0,2014-05-12,5,5 May
430,H,14192,2014-05-12T18:46:19Z,False,0,L4,3,0.0,0.0,6.0,2014-05-12,5,5 May
431,G,14193,2014-05-12T19:51:38Z,False,0,L4,3,0.0,0.0,6.0,2014-05-12,5,5 May
432,I,14194,2014-05-12T21:13:34Z,False,0,L4,3,0.0,0.0,6.0,2014-05-12,5,5 May
433,G,14195,2014-05-12T22:00:56Z,False,0,L1,0,0.0,0.0,6.0,2014-05-12,5,5 May
434,H,14196,2014-05-12T22:57:24Z,False,0,L2,1,0.0,0.0,6.0,2014-05-12,5,5 May
435,F,14197,2014-05-12T23:05:35Z,False,0,L1,0,0.0,0.0,6.0,2014-05-12,5,5 May
436,G,14198,2014-05-13T00:47:57Z,False,0,L4,3,0.0,0.0,6.0,2014-05-13,5,5 May
437,I,14199,2014-05-13T01:07:12Z,False,0,L1,0,0.0,0.0,6.0,2014-05-13,5,5 May
438,G,14200,2014-05-13T02:23:58Z,False,0,L1,0,0.0,0.0,6.0,2014-05-13,5,5 May
439,D,14201,2014-05-13T03:47:51Z,True,0,L4,3,28.0,0.0,6.0,2014-05-13,5,5 May
440,J,14202,2014-05-13T12:26:18Z,False,0,L3,2,0.0,0.0,6.0,2014-05-13,5,5 May
441,J,14203,2014-05-13T13:40:55Z,False,0,L2,1,0.0,0.0,6.0,2014-05-13,5,5 May
442,F,14204,2014-05-13T14:56:20Z,False,0,L1,0,0.0,0.0,6.0,2014-05-13,5,5 May
443,I,14205,2014-05-13T15:21:11Z,False,0,L5,4,0.0,0.0,6.0,2014-05-13,5,5 May
444,G,14206,2014-05-13T16:10:26Z,False,0,L1,0,0.0,0.0,6.0,2014-05-13,5,5 May
445,B,14207,2014-05-13T17:07:37Z,True,1,L4,3,25.0,24.0,6.0,2014-05-13,5,5 May
446,F,14208,2014-05-13T17:37:16Z,False,0,L1,0,0.0,0.0,6.0,2014-05-13,5,5 May
447,H,14209,2014-05-13T19:25:06Z,False,0,L5,4,0.0,0.0,6.0,2014-05-13,5,5 May
448,G,14210,2014-05-13T19:38:27Z,False,0,L3,2,0.0,0.0,6.0,2014-05-13,5,5 May
449,F,14211,2014-05-13T19:51:19Z,False,0,L1,0,0.0,0.0,6.0,2014-05-13,5,5 May
450,I,14212,2014-05-13T20:33:24Z,False,0,L4,3,0.0,0.0,6.0,2014-05-13,5,5 May
451,J,14213,2014-05-13T21:32:58Z,False,0,L1,0,0.0,0.0,6.0,2014-05-13,5,5 May
452,G,14214,2014-05-13T22:44:14Z,False,0,L3,2,0.0,0.0,6.0,2014-05-13,5,5 May
453,J,14215,2014-05-13T22:49:48Z,False,0,L3,2,0.0,0.0,6.0,2014-05-13,5,5 May
454,G,14216,2014-05-14T00:38:27Z,False,0,L4,3,0.0,0.0,6.0,2014-05-14,5,5 May
455,H,14217,2014-05-14T00:52:55Z,False,0,L1,0,0.0,0.0,6.0,2014-05-14,5,5 May
456,F,14218,2014-05-14T01:28:03Z,False,0,L1,0,0.0,0.0,6.0,2014-05-14,5,5 May
457,D,14219,2014-05-14T07:47:56Z,True,0,L3,2,29.0,0.0,6.0,2014-05-14,5,5 May
458,G,14220,2014-05-14T14:02:10Z,False,0,L2,1,0.0,0.0,6.0,2014-05-14,5,5 May
459,F,14221,2014-05-14T14:52:08Z,False,0,L5,4,0.0,0.0,6.0,2014-05-14,5,5 May
460,I,14222,2014-05-14T15:17:49Z,False,0,L1,0,0.0,0.0,6.0,2014-05-14,5,5 May
461,J,14223,2014-05-14T15:53:28Z,False,0,L1,0,0.0,0.0,6.0,2014-05-14,5,5 May
462,I,14224,2014-05-14T17:59:06Z,False,0,L5,4,0.0,0.0,6.0,2014-05-14,5,5 May
463,G,14225,2014-05-14T18:28:47Z,False,0,L1,0,0.0,0.0,6.0,2014-05-14,5,5 May
464,F,14226,2014-05-14T18:51:45Z,False,0,L1,0,0.0,0.0,6.0,2014-05-14,5,5 May
465,G,14227,2014-05-14T20:28:02Z,False,0,L3,2,0.0,0.0,6.0,2014-05-14,5,5 May
466,F,14228,2014-05-14T21:48:11Z,False,0,L1,0,0.0,0.0,6.0,2014-05-14,5,5 May
467,F,14229,2014-05-14T22:38:08Z,False,0,L1,0,0.0,0.0,6.0,2014-05-14,5,5 May
468,E,14230,2014-05-14T23:49:06Z,True,0,L1,0,23.0,0.0,5.0,2014-05-14,5,5 May
469,J,14231,2014-05-14T23:59:27Z,False,0,L2,1,0.0,0.0,6.0,2014-05-14,5,5 May
470,F,14232,2014-05-15T00:12:06Z,False,0,L1,0,0.0,0.0,6.0,2014-05-15,5,5 May
471,I,14233,2014-05-15T00:25:06Z,False,0,L1,0,0.0,0.0,6.0,2014-05-15,5,5 May
472,G,14234,2014-05-15T01:21:16Z,False,0,L2,1,0.0,0.0,6.0,2014-05-15,5,5 May
473,J,14235,2014-05-15T12:30:06Z,False,0,L2,1,0.0,0.0,6.0,2014-05-15,5,5 May
474,J,14236,2014-05-15T13:46:22Z,False,0,L4,3,0.0,0.0,6.0,2014-05-15,5,5 May
475,F,14237,2014-05-15T14:57:16Z,False,0,L4,3,0.0,0.0,6.0,2014-05-15,5,5 May
476,I,14238,2014-05-15T15:16:52Z,False,0,L4,3,0.0,0.0,6.0,2014-05-15,5,5 May
477,J,14239,2014-05-15T16:12:41Z,False,0,L2,1,0.0,0.0,6.0,2014-05-15,5,5 May
478,G,14240,2014-05-15T16:29:34Z,False,0,L1,0,0.0,0.0,6.0,2014-05-15,5,5 May
479,G,14241,2014-05-15T20:35:36Z,False,0,L5,4,0.0,0.0,6.0,2014-05-15,5,5 May
480,I,14242,2014-05-15T21:17:17Z,False,0,L1,0,0.0,0.0,6.0,2014-05-15,5,5 May
481,J,14243,2014-05-15T21:32:38Z,False,0,L4,3,0.0,0.0,6.0,2014-05-15,5,5 May
482,F,14244,2014-05-15T21:35:22Z,False,0,L5,4,0.0,0.0,6.0,2014-05-15,5,5 May
483,J,14245,2014-05-15T22:37:36Z,False,0,L1,0,0.0,0.0,6.0,2014-05-15,5,5 May
484,F,14246,2014-05-15T23:29:16Z,False,0,L2,1,0.0,0.0,6.0,2014-05-15,5,5 May
485,E,14247,2014-05-15T23:43:34Z,True,0,L4,3,24.0,0.0,5.0,2014-05-15,5,5 May
486,I,14248,2014-05-16T00:22:06Z,False,0,L2,1,0.0,0.0,6.0,2014-05-16,5,5 May
487,H,14249,2014-05-16T00:57:10Z,False,0,L1,0,0.0,0.0,6.0,2014-05-16,5,5 May
488,G,14250,2014-05-16T02:27:42Z,False,0,L1,0,0.0,0.0,6.0,2014-05-16,5,5 May
489,G,14251,2014-05-16T04:46:09Z,False,0,L1,0,0.0,0.0,6.0,2014-05-16,5,5 May
490,D,14252,2014-05-16T07:47:06Z,True,0,L6,5,30.0,0.0,6.0,2014-05-16,5,5 May
491,G,14253,2014-05-16T15:41:56Z,False,0,L4,3,0.0,0.0,6.0,2014-05-16,5,5 May
492,F,14254,2014-05-16T18:54:45Z,False,0,L5,4,0.0,0.0,6.0,2014-05-16,5,5 May
493,I,14255,2014-05-16T19:13:38Z,False,0,L4,3,0.0,0.0,6.0,2014-05-16,5,5 May
